Specified Values,Specified Attribute Names,productivity_class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count 
"1.0, 2.0, [-6563.405000000001,6597.405000000001], [-3165.1308000000004,3227.6308000000004], [4.55,9.45], 4.0, [17.4173,39.8227], [35.771243044981034,48.6577], [-171892.8856,209063.9256], [40.21,69.79], [46.86,61.14], [33.442499999999995,87.17750000000001], [3.5049999999999994,6.775], [-1.9353999999999996,23.955399999999997], [-0.5649999999999995,8.465], [-333.83,333.83], [2.1968500000000004,13.123149999999999], [-2.74505,2.74505], [4.6575999999999995,8.7024], 1.0","quarter, company_size, num_employees, annual_revenue_usd_millions, years_using_ai, ai_primary_tool, ai_training_hours, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, ai_risk_management_score, remote_work_percentage, employee_satisfaction_score, task_automation_rate, time_saved_per_week, jobs_displaced, revenue_growth_percent, cost_reduction_percent, customer_satisfaction, survey_source",1.0,0.1,1.0,1,1.3333333333333333,3748,3748,0.5,0.0006475564185278047,0,0
"2026.0, [-8.15,12.15], 5.0, [8.024999999999999,27.975], 1.0, [1.75,8.25], 4.0, 6.0, [40.0058,66.27420000000001], [40974.18239999999,266438.4176], [50.37,77.63], [44.15,79.85], [59.37949999999999,111.1605], [7.827999999999999,15.052], [235.96499999999997,1132.035], [187.815,946.185], [4.426850000000001,15.35315], [5.4173,18.5227], [6.1236,7.9564], 2.0","survey_year, country, region, company_age, company_age_group, years_using_ai, num_ai_tools_used, ai_use_case, ai_training_hours, ai_investment_per_employee, regulatory_compliance_score, ai_risk_management_score, remote_work_percentage, time_saved_per_week, jobs_displaced, jobs_created, revenue_growth_percent, cost_reduction_percent, customer_satisfaction, data_collection_method",2.0,1.0,1.0,1,2.0,4752,3752,0.5,0.0009713346277917071,1,1
"2023.0, 0.0, [4.734999999999999,21.265], 2.0, [-6189.76,6381.76], [-2864.9201,2928.5201], [3.0999999999999996,26.9], [0.9378999999999955,50.682100000000005], 3.0, 0.0, [-4.05,4.05], [-13.862100000000005,37.902100000000004], [7.405999999999999,16.174], [54.25,97.75], [4.44195,33.81805], [3.94425,10.41575], [-211.61499999999998,219.61499999999998], [43.62,56.38], [4.420400000000001,6.3796]","survey_year, quarter, country, company_size, num_employees, annual_revenue_usd_millions, company_age, ai_adoption_rate, ai_adoption_stage, ai_primary_tool, ai_projects_active, ai_training_hours, ai_budget_percentage, regulatory_compliance_score, task_automation_rate, time_saved_per_week, jobs_created, innovation_score, customer_satisfaction",1.0,1.0,1.0,1,1.0,4755,3755,0.475,0.00048566731389585355,2,2
"1.0, [-4030.75,5790.75], [19.95,36.05], 1.0, [48.6871,74.3129], [2.55,9.45], 4.0, 0.0, [4.699999999999999,17.3], [26.828699999999998,66.2313], [6.50305,29.63695], [-89798.90839999999,190087.7284], [54.17,69.83], 1.0, [58.78,81.22], [13.254100000000001,34.1659], [6.855999999999999,9.384], 1.0","company_size, num_employees, company_age, company_age_group, ai_adoption_rate, years_using_ai, ai_primary_tool, ai_use_case, ai_projects_active, ai_training_hours, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, ai_ethics_committee, ai_risk_management_score, task_automation_rate, customer_satisfaction, survey_source",2.0,1.0,1.0,1,3.0,4756,3756,0.45,0.0014570019416875607,1,1
"[22.505,31.495], 4.0, [90.55000000000018,5983.45], 1.0, 1.0, 2.0, [3.4352999999999945,56.74470000000001], [53087.611999999994,402945.90800000005], [49.69,72.31], 1.0, [3.4191499999999992,8.200849999999999], [3.5596,7.920400000000001]","country, industry, num_employees, company_age_group, ai_primary_tool, num_ai_tools_used, ai_training_hours, ai_investment_per_employee, regulatory_compliance_score, ai_ethics_committee, cost_reduction_percent, customer_satisfaction",2.0,1.0,1.0,1,2.0,4761,3761,0.3,0.0009713346277917071,1,1
"2023.0, 1.0, 0.0, 8.0, [-5780.6849999999995,5808.6849999999995], [5.625,28.375], 1.0, [8.300249999999997,34.67975], 2.0, [-4.991699999999998,40.5917], [-0.08995,0.42595000000000005], [21.275399999999998,41.6646], [-129344.14600000001,181641.006], [45.505,70.495], [22.601999999999997,69.49799999999999], [2.866999999999999,6.573], [-3.5143500000000003,22.87435], [-11.193,4.052999999999999], [45.98,64.02], [1.8003999999999996,5.3396], 1.0","survey_year, quarter, region, industry, num_employees, company_age, company_age_group, ai_adoption_rate, ai_use_case, ai_training_hours, ai_maturity_score, ai_failure_rate, ai_investment_per_employee, ai_risk_management_score, remote_work_percentage, employee_satisfaction_score, task_automation_rate, revenue_growth_percent, innovation_score, customer_satisfaction, survey_source",0.0,1.0,1.0,1,1.0,4762,3762,0.525,0.00048566731389585355,2,2
"2024.0, 3.0, 2.0, 3.0, 1.0, [-5.375,17.375], [41.35285,70.74715], 2.0, 5.0, [5.31,12.690000000000001], [7.983099999999997,56.65690000000001], [60.01,77.99], 2.0, 1.0, [62.31,81.69], [-618.56,638.56], [4.4209000000000005,11.859100000000002], [5.614,9.405999999999999], 2.0","survey_year, quarter, region, industry, company_size, company_age, ai_adoption_rate, ai_adoption_stage, ai_primary_tool, ai_projects_active, ai_training_hours, regulatory_compliance_score, data_privacy_level, ai_ethics_committee, ai_risk_management_score, reskilled_employees, cost_reduction_percent, customer_satisfaction, survey_source",2.0,1.0,1.0,2,1.0,4763,3763,0.475,0.0009713346277917071,1,1
"2023.0, 2.0, [-2359.375,2551.375], 3.0, 2.0, 0.0, 4.0, [7.412799999999999,14.427200000000001], [-253806.96920000002,170357.9904], 0.0, [63.585,80.415], [9.448,79.792], [7.8365,15.9635], [-338.615,346.615], [48.24,73.76], 3.0","survey_year, company_size, num_employees, company_age_group, ai_adoption_stage, ai_primary_tool, num_ai_tools_used, ai_budget_percentage, ai_investment_per_employee, ai_ethics_committee, ai_risk_management_score, remote_work_percentage, time_saved_per_week, jobs_displaced, innovation_score, survey_source",2.0,1.0,1.0,1,1.0,4766,3766,0.4,0.00048566731389585355,1,1
"2025.0, 1.0, [10.139999999999999,29.86], 1.0, [3983.615,11644.385], [1982.48,2005.52], [1.9,8.1], 2.0, [9.96045,37.799549999999996], 2.0, [21.584999999999997,70.435], [4.9552499999999995,6.64475], [-256.985,1392.9850000000001], [3.7299999999999995,6.89], 1.0, 3.0","survey_year, quarter, country, industry, num_employees, company_founding_year, years_using_ai, num_ai_tools_used, ai_failure_rate, data_privacy_level, remote_work_percentage, employee_satisfaction_score, reskilled_employees, customer_satisfaction, survey_source, data_collection_method",1.0,1.0,1.0,1,1.0,4769,3769,0.4,0.00048566731389585355,1,1
"2023.0, 0.0, [5.125,26.875], 1.0, [-1962.2349999999997,3734.2349999999997], [-2956.7138999999997,3236.2739], [2001.32,2013.949301267674], [4.377649999999997,27.742350000000002], [4.1,9.9], 1.0, 1.0, [0.30000000000000027,5.699999999999999], [-1.8820000000000014,13.462000000000002], [-146352.946,164632.206], 0.0, [42.23,69.77], [21.3395,92.6605], [3.9809999999999994,6.379], [-9.908549999999998,14.48855], [-4.289250000000001,4.289250000000001], [-1.6873500000000008,8.407350000000001], [2.6496,7.010400000000001], 2.0","survey_year, quarter, country, company_size, num_employees, annual_revenue_usd_millions, company_founding_year, ai_adoption_rate, years_using_ai, ai_primary_tool, ai_use_case, ai_projects_active, ai_budget_percentage, ai_investment_per_employee, ai_ethics_committee, ai_risk_management_score, remote_work_percentage, employee_satisfaction_score, task_automation_rate, time_saved_per_week, cost_reduction_percent, customer_satisfaction, data_collection_method",1.0,1.0,1.0,2,1.0,4770,3770,0.575,0.0009713346277917071,1,1
"1.0, [-3459.46,5183.46], [-1010.2935,1986.3135], [1996.36,2013.64], [28.484499999999997,51.0955], 2.0, [5.699999999999999,10.3], 0.0, 1.0, [4.31,11.690000000000001], [6.409199999999999,16.9308], [0.14515,0.61485], [75.4,98.6], 0.0, 1.0, [11.878,82.222], [-537.8100000000001,621.8100000000001], [-468.015,558.015], [-697.32,769.32], [-0.9414999999999996,6.6815], [3.5616000000000003,8.2384], 3.0","quarter, num_employees, annual_revenue_usd_millions, company_founding_year, ai_adoption_rate, ai_adoption_stage, years_using_ai, ai_primary_tool, num_ai_tools_used, ai_projects_active, ai_budget_percentage, ai_maturity_score, regulatory_compliance_score, data_privacy_level, ai_ethics_committee, remote_work_percentage, jobs_displaced, jobs_created, reskilled_employees, revenue_growth_percent, customer_satisfaction, data_collection_method",1.0,1.0,1.0,1,1.0,4774,3774,0.55,0.00048566731389585355,2,2
"2023.0, [15.59,32.41], 2.0, 2.0, [-1551.7804,1644.6004000000003], [1999.04,2008.96], [9.375,28.625], 1.0, [20.831049999999994,71.32895], 0.0, 2.0, 3.0, [5.77,14.23], [24.300599999999996,53.6594], [11.7324,18.5276], [0.42705000000000004,0.63495], [46.11,69.89], 2.0, 1.0, [48.485,75.515], [-0.4977500000000008,13.47775], [54.44,75.56], 1.0","survey_year, country, industry, company_size, annual_revenue_usd_millions, company_founding_year, company_age, company_age_group, ai_adoption_rate, ai_primary_tool, num_ai_tools_used, ai_use_case, ai_projects_active, ai_training_hours, ai_budget_percentage, ai_maturity_score, regulatory_compliance_score, data_privacy_level, ai_ethics_committee, ai_risk_management_score, revenue_growth_percent, innovation_score, data_collection_method",2.0,1.0,1.0,1,1.0,4775,3775,0.575,0.00048566731389585355,2,2
"2023.0, 1.0, 5.0, 0.0, [6107.44195,12999.638050000001], [2013.08,2024.92], [5.712700000000002,49.4273], [-0.8500000000000005,4.8500000000000005], [-7.1373,47.717299999999994], [-0.4648000000000003,13.344800000000001], [0.0923,0.4157], [31.3738,48.6262], [42.53,67.47], 1.0, [62.82,81.18], [3.4387499999999998,6.98125], [-1.8607500000000003,7.62075], [131.48000000000002,1396.52], [382.775,903.225], [-43.610000000000014,951.61], [3.3496,8.763351787644641]","survey_year, region, industry, company_size, annual_revenue_usd_millions, company_founding_year, ai_adoption_rate, years_using_ai, ai_training_hours, ai_budget_percentage, ai_maturity_score, ai_failure_rate, regulatory_compliance_score, ai_ethics_committee, ai_risk_management_score, employee_satisfaction_score, time_saved_per_week, jobs_displaced, jobs_created, reskilled_employees, customer_satisfaction",0.0,1.0,1.0,1,2.0,4777,3777,0.525,0.0009713346277917071,1,1
"2023.0, [18.025,33.975], [-3424.5250000000005,3450.5250000000005], [1997.16,2020.84], [37.0734,64.20660000000001], 2.0, [3.4999999999999996,10.5], 2.0, 6.0, [11.756099999999993,52.703900000000004], [9.1008,20.499200000000002], [14.69455,26.06545], [301646.07719999994,783673.0628], [40.989999999999995,81.01], 2.0, 0.0, [59.935,92.065], [49.0205,75.3995], [10.229299999999999,43.0907], 1.0","survey_year, country, num_employees, company_founding_year, ai_adoption_rate, ai_adoption_stage, years_using_ai, ai_primary_tool, ai_use_case, ai_training_hours, ai_budget_percentage, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, data_privacy_level, ai_ethics_committee, ai_risk_management_score, remote_work_percentage, task_automation_rate, survey_source",1.0,1.0,1.0,2,1.0,4780,3780,0.5,0.0009713346277917071,2,2
"0.0, 0.0, 5.0, 1.0, [-3535.2287499999998,3956.28875], [1999.04,2016.96], 4.0, 2.0, [0.10269999999999999,0.3953], [15.201699999999999,33.238299999999995], 0.0, 0.0, [37.64,74.36], [0.893499999999996,68.3065], [16.31095,35.72905], [1.3572500000000005,12.04275], [-255.12,307.12], [-439.32500000000005,477.32500000000005], [45.5,56.5], 3.0, 0.0","quarter, region, industry, company_size, annual_revenue_usd_millions, company_founding_year, ai_primary_tool, num_ai_tools_used, ai_maturity_score, ai_failure_rate, data_privacy_level, ai_ethics_committee, ai_risk_management_score, remote_work_percentage, task_automation_rate, time_saved_per_week, jobs_displaced, reskilled_employees, innovation_score, survey_source, data_collection_method",0.0,1.0,1.0,1,2.0,4781,3781,0.525,0.0009713346277917071,1,1
"[9.085,16.915], 7.0, [-5116.395,5294.395], [-1813.7976500000002,1882.01765], [22.75,33.25], [4.5,7.5], 4.0, 1.0, [-3.06,3.06], [-20.626900000000003,28.046900000000004], [25.29625,54.70375], [36.975,65.025], [10.326749999999999,27.75325], [-264.65999999999997,270.65999999999997], [1.8756000000000002,5.6044], 3.0","country, industry, num_employees, annual_revenue_usd_millions, company_age, years_using_ai, ai_primary_tool, ai_use_case, ai_projects_active, ai_training_hours, ai_failure_rate, ai_risk_management_score, task_automation_rate, jobs_created, customer_satisfaction, data_collection_method",0.0,1.0,1.0,1,1.0,4784,3784,0.4,0.00048566731389585355,2,2
"1.0, [-4351.89,4683.89], [1986.68,1995.32], [6.854199999999995,58.1058], [4.35,9.65], [3.144,16.296], [0.09234999999999993,0.62365], [45.44,82.56], 2.0, 1.0, [50.955,81.045], [11.399999999999999,50.480000000000004], [0.01774999999999949,10.40225], [-10.36415,5.6441500000000016], [6.0693,12.0907], [39.76,58.24], 0.0","company_size, num_employees, company_founding_year, ai_adoption_rate, years_using_ai, ai_budget_percentage, ai_maturity_score, regulatory_compliance_score, data_privacy_level, ai_ethics_committee, ai_risk_management_score, remote_work_percentage, time_saved_per_week, revenue_growth_percent, cost_reduction_percent, innovation_score, data_collection_method",1.0,1.0,1.0,1,1.0,4789,3789,0.425,0.00048566731389585355,1,1
"7.0, 1.0, [-3854.3199999999997,5574.32], [1994.64,2017.36], [11.775,28.225], 1.0, 7.0, [7.869999999999999,18.130000000000003], [12.85775,30.50225], [20.027,76.693], [3.801499999999999,7.3985], [18.6014,52.458600000000004], [-654.0350000000001,734.0350000000001], [-1.3923500000000013,15.632350000000002], [8.026399999999999,13.6936], [3.7992,7.7808], 2.0, 0.0","industry, company_size, num_employees, company_founding_year, company_age, company_age_group, ai_use_case, ai_projects_active, ai_failure_rate, remote_work_percentage, employee_satisfaction_score, task_automation_rate, reskilled_employees, revenue_growth_percent, cost_reduction_percent, customer_satisfaction, survey_source, data_collection_method",2.0,1.0,1.0,1,1.0,4790,3790,0.45,0.00048566731389585355,2,2
"3.0, 4.0, 2.0, [-4662.32,4766.32], [-1449.3335,1547.2735], 2.0, 5.0, 2.0, [7.413600000000001,14.8664], [0.3472,0.5628], [7.5722000000000005,21.687800000000003], [-38897.8428,248763.4228], [18.686999999999998,55.813], [-560.24,564.24], [2.0876499999999982,19.11235], [54.82,85.18]","quarter, industry, company_size, num_employees, annual_revenue_usd_millions, ai_adoption_stage, ai_primary_tool, ai_use_case, ai_budget_percentage, ai_maturity_score, ai_failure_rate, ai_investment_per_employee, remote_work_percentage, jobs_displaced, revenue_growth_percent, innovation_score",2.0,1.0,1.0,1,1.0,4792,3792,0.4,0.00048566731389585355,2,2
"2026.0, 1.0, 0.0, [16522.625,21433.375], [-1360.0325,3634.3125], [2013.04,2030.96], [-3.5249999999999995,11.524999999999999], 0.0, [17.168599999999998,50.3314], 1.0, 2.0, [0.27680000000000005,0.5232], 1.0, 1.0, [2.1680000000000064,72.512], [4.3062499999999995,6.21375], [1.39825,5.46175], [144.90999999999997,1445.0900000000001], [231.20499999999993,1078.795], [0.18089999999999984,7.6190999999999995], 0.0","survey_year, quarter, company_size, num_employees, annual_revenue_usd_millions, company_founding_year, company_age, company_age_group, ai_adoption_rate, ai_primary_tool, num_ai_tools_used, ai_maturity_score, data_privacy_level, ai_ethics_committee, remote_work_percentage, employee_satisfaction_score, time_saved_per_week, jobs_displaced, jobs_created, cost_reduction_percent, survey_source",2.0,1.0,1.0,1,1.0,4794,3794,0.525,0.00048566731389585355,2,2
"2024.0, 1.0, 2.0, 6.0, 2.0, [-1458.1634999999999,1538.4435], [2005.44,2026.56], 3.0, [5.55,8.45], [15.907999999999998,46.812], [0.7867999999999995,9.9932], [0.012699999999999989,0.4593], [23.09875,32.90125], [-195920.884,270556.844], [62.6,97.4], [57.29,78.71], [-234.19500000000002,240.19500000000002], [-465.41999999999996,477.41999999999996], [-2.4278000000000004,3.9478], [47.4,60.6], 1.0","survey_year, quarter, region, industry, company_size, annual_revenue_usd_millions, company_founding_year, ai_adoption_stage, years_using_ai, ai_training_hours, ai_budget_percentage, ai_maturity_score, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, ai_risk_management_score, jobs_displaced, reskilled_employees, cost_reduction_percent, innovation_score, survey_source",0.0,1.0,1.0,1,1.0,4795,3795,0.525,0.00048566731389585355,2,2
"2024.0, 3.0, [-2.8450000000000006,14.845], 5.0, 6.0, 1.0, 3.0, 4.0, [-0.1407999999999996,15.860800000000001], [-0.09869999999999998,0.37870000000000004], [25.597,49.123], [-217731.22280000002,264295.7628], [52.91480779578029,58.85], 2.0, 0.0, [48.545,69.455], [3.7092973073038724,7.63675], [3.1409999999999996,8.559], [-409.22999999999996,453.22999999999996], [0.16555000000000053,7.53445], [3.8024000000000004,7.6576]","survey_year, quarter, country, region, industry, company_age_group, ai_adoption_stage, ai_primary_tool, ai_budget_percentage, ai_maturity_score, ai_failure_rate, ai_investment_per_employee, regulatory_compliance_score, data_privacy_level, ai_ethics_committee, ai_risk_management_score, employee_satisfaction_score, time_saved_per_week, jobs_created, revenue_growth_percent, customer_satisfaction",0.0,0.1,1.0,1,1.0,3796,3796,0.525,0.00048566731389585355,0,0
